A1,A2,ttest_p,A2_expr_A1_NE,A2_expr_A1_E,ttest_p_correct,SL,percent_matched_in_paralog,WGD,either_in_complex,in_same_complex,A1_ensembl,A2_ensembl,A1_entrez,A2_entrez,copy_number_driven,nonsense_mutation_driven
CLDN7,CLDN17,0.8312366216997343,0.022639154051096684,0.011302557727454546,0.9459652055466728,False,0.383886,SSD,False,False,ENSG00000181885,ENSG00000156282,1366,26285,False,False
CLDN6,CLDN17,0.6531014969312271,0.022910311410973248,0.0,0.8871670557145805,False,0.440909,SSD,False,False,ENSG00000184697,ENSG00000156282,9074,26285,False,False
CLDN19,CLDN8,0.18495927718228145,0.2502163289145116,0.015297942550395,0.5549456073122856,False,0.33482100000000004,WGD,False,False,ENSG00000164007,ENSG00000156284,149461,9073,False,False
CLDN7,CLDN8,0.5795546501398922,0.24434399747772026,0.1129716237231818,0.8603556617588657,False,0.412322,SSD,False,False,ENSG00000181885,ENSG00000156284,1366,9073,False,False
CLDN6,CLDN8,0.28623942715166106,0.2469824333228257,0.0047499691988000005,0.680170750816854,False,0.440909,SSD,False,False,ENSG00000184697,ENSG00000156284,9074,9073,False,False
CLDN7,CLDN19,0.647409013450295,0.09347306198225026,0.031019039988036363,0.8866565851747278,False,0.526066,WGD,False,False,ENSG00000181885,ENSG00000164007,1366,149461,False,False
CLDN6,CLDN19,0.2751071971035885,0.08914087764314557,0.2318938678037833,0.666705146205773,False,0.390909,SSD,False,False,ENSG00000184697,ENSG00000164007,9074,149461,False,False
TTC7A,TTC7B,2.1615909226655182e-39,3.362475194410081,0.6267202861099062,2.2617446354156873e-36,True,0.47505699999999995,WGD,True,False,ENSG00000068724,ENSG00000165914,57217,145567,False,False
TRAF6,TRAF5,0.1541947596359546,2.7895580295862756,3.507430366208333,0.5076217624512445,False,0.262452,SSD,True,False,ENSG00000175104,ENSG00000082512,7189,7188,False,False
TRAF2,TRAF5,0.4950990615932229,2.8156539929204096,2.72815459923612,0.8212340148686256,False,0.339321,SSD,True,False,ENSG00000127191,ENSG00000082512,7186,7188,False,False
TRAF4,TRAF5,0.2356305363176972,2.787372001805456,3.1815358168273566,0.622858318737896,False,0.29787199999999997,SSD,False,False,ENSG00000076604,ENSG00000082512,9618,7188,False,False
TRAF6,TRAF2,0.4310732458996184,4.411757588064654,4.616875789720001,0.7846761608048939,False,0.254789,SSD,True,False,ENSG00000175104,ENSG00000127191,7189,7186,False,False
TRAF4,TRAF2,0.8291775784013014,4.413042099437648,4.4501199501014295,0.9456681124047503,False,0.3,SSD,True,False,ENSG00000076604,ENSG00000127191,9618,7186,False,False
TRAF2,TRAF1,0.07642934824982832,1.5837904622693613,1.351069691984026,0.3545153052043383,False,0.317365,WGD,True,False,ENSG00000127191,ENSG00000056558,7186,7185,False,False
TRAF2,TRAF6,0.9128457016660888,2.318310350897427,2.3241438462056028,0.970518328177314,False,0.265469,SSD,True,False,ENSG00000127191,ENSG00000175104,7186,7189,False,False
TRAF4,TRAF6,0.6755274937791573,2.320993232176358,2.263162462692143,0.8936775764382765,False,0.238298,SSD,True,False,ENSG00000076604,ENSG00000175104,9618,7189,False,False
TRAF6,TRAF4,0.7300521620407701,5.810803722513814,5.938823616316668,0.9155548288637544,False,0.21455900000000006,SSD,True,False,ENSG00000175104,ENSG00000076604,7189,9618,False,False
TRAF2,TRAF4,0.6134594299344279,5.8022081162907995,5.849881264656035,0.8772071082439591,False,0.281437,SSD,True,False,ENSG00000127191,ENSG00000076604,7186,9618,False,False
TRAF6,TRAF3,0.0060085552497553965,3.8046815136181937,4.582406152649999,0.06889309619973785,False,0.249042,SSD,True,False,ENSG00000175104,ENSG00000131323,7189,7187,False,False
TRAF2,TRAF3,0.028425644180295563,3.780020429883174,3.9380255007744815,0.20006299794158688,False,0.34131700000000004,SSD,True,True,ENSG00000127191,ENSG00000131323,7186,7187,False,False
TRAF4,TRAF3,0.3982590651820556,3.8171021765632416,3.6589093596085713,0.7646275794993855,False,0.282979,SSD,True,False,ENSG00000076604,ENSG00000131323,9618,7187,False,False
P3H1,P3H2,0.7246537191401439,3.3762713762377103,3.5259681320874416,0.9128712558541888,False,0.416667,WGD,False,False,ENSG00000117385,ENSG00000090530,64175,55214,False,False
P3H1,P3H3,0.6192413377213344,3.1797813798051493,3.368245704714288,0.878580739070898,False,0.37562199999999996,WGD,False,False,ENSG00000117385,ENSG00000110811,64175,10536,False,False
P3H4,CRTAP,0.5979438880846151,6.555597853708662,6.45342626614921,0.8700976476917887,False,0.491991,WGD,False,False,ENSG00000141696,ENSG00000170275,10609,10491,False,False
CD164,CD164L2,0.9014733382045232,0.30226085486965953,0.2865070269871389,0.9649530464190956,False,0.22842600000000002,SSD,False,False,ENSG00000135535,ENSG00000174950,8763,388611,False,False
ABCC3,ABCC11,0.6788590455789205,0.24872515840649506,0.16009668717992856,0.8942758173421205,False,0.290111,SSD,False,False,ENSG00000108846,ENSG00000121270,8714,85320,False,False
ABCC6,ABCC11,0.5506283067532305,0.2494389414159028,0.13656837632725552,0.8445041605954864,False,0.261477,SSD,False,False,ENSG00000091262,ENSG00000121270,368,85320,False,False
ABCC3,ABCC4,0.31754333383532257,3.1787860722649133,2.7350609680799995,0.7116827083910962,False,0.297315,SSD,False,False,ENSG00000108846,ENSG00000125257,8714,10257,False,False
ABCC6,ABCC4,0.7627200126195532,3.1712548557323768,3.289723547924667,0.9264825678608516,False,0.278776,SSD,False,False,ENSG00000091262,ENSG00000125257,368,10257,False,False
ABCC3,ABCC8,0.15337077141134162,0.3711062378762787,0.8682551137241713,0.5065027369386653,False,0.322855,SSD,False,False,ENSG00000108846,ENSG00000006071,8714,6833,False,False
ABCC6,ABCC8,0.12986014241398153,0.3698185181440016,0.8357561695458666,0.4701626148067912,False,0.29807100000000003,SSD,False,False,ENSG00000091262,ENSG00000006071,368,6833,False,False
ABCC3,ABCC9,0.6202790186973258,0.34934347890661954,0.1890808796877857,0.878580739070898,False,0.320236,SSD,True,False,ENSG00000108846,ENSG00000069431,8714,10060,False,False
ABCC6,ABCC9,0.35807191277454786,0.3515843235783622,0.08899919661422223,0.7413934121476803,False,0.298736,SSD,True,False,ENSG00000091262,ENSG00000069431,368,10060,False,False
ABCC3,ABCC1,0.21201575598047465,4.6180303853340945,5.026659895084285,0.5941592046035642,False,0.56909,WGD,False,False,ENSG00000108846,ENSG00000103222,8714,4363,False,False
ABCC6,ABCC1,0.4578312898751321,4.626684220395376,4.41181554754,0.8017475140407474,False,0.4451100000000001,SSD,False,False,ENSG00000091262,ENSG00000103222,368,4363,False,False
ABCC6,ABCC3,0.4181759654051457,3.395494499146772,2.7203663499287782,0.773742620339966,False,0.429807,WGD,False,False,ENSG00000091262,ENSG00000108846,368,8714,False,False
ABCC3,ABCC2,0.11626505604142613,1.612075826438598,0.4927135404461429,0.4433832689170714,False,0.46169,SSD,False,False,ENSG00000108846,ENSG00000023839,8714,1244,False,False
ABCC6,ABCC2,0.26679467549206964,1.6092980539363582,0.9096702721912222,0.6571954429029779,False,0.381238,SSD,False,False,ENSG00000091262,ENSG00000023839,368,1244,False,False
ABCC3,ABCC6,0.3106016597202046,0.967831017790579,0.5709637614451429,0.7040034656609351,False,0.423052,WGD,False,False,ENSG00000108846,ENSG00000091262,8714,368,False,False
ABCC3,ABCC5,0.07796750419005408,4.4259732247556665,5.046586936014285,0.3576293886781841,False,0.290111,SSD,False,False,ENSG00000108846,ENSG00000114770,8714,10057,False,False
ABCC6,ABCC5,0.07264289549785466,4.442886453266606,3.8844828292388884,0.3457559499132157,False,0.277445,SSD,False,False,ENSG00000091262,ENSG00000114770,368,10057,False,False
ATP6V0A1,ATP6V0A2,0.19452123398526636,3.5777019950922777,3.3428647685171424,0.5680020032369777,False,0.536993,SSD,False,False,ENSG00000033627,ENSG00000185344,535,23545,False,False
ATP6V0A2,ATP6V0A1,2.123077346834143e-32,4.690219379613265,1.7168990022455832,1.2116981439477044e-29,True,0.525701,SSD,False,False,ENSG00000185344,ENSG00000033627,23545,535,False,False
ATP6V0A1,ATP6V0A4,0.27742228301366645,0.6043943534296068,0.30333837128435004,0.6699210405874148,False,0.618138,WGD,False,False,ENSG00000033627,ENSG00000105929,535,50617,False,False
ATP6V0A2,ATP6V0A4,0.8538066537757429,0.5955930751452987,0.6506867767680501,0.9499113809609572,False,0.5151870000000001,WGD,False,False,ENSG00000185344,ENSG00000105929,23545,50617,False,False
ATP6V0A1,TCIRG1,0.9225396129110928,5.0280227325523414,4.983259660417142,0.9734701812023584,False,0.465394,SSD,False,False,ENSG00000033627,ENSG00000110719,535,10312,False,False
ATP6V0A2,TCIRG1,0.42642030884272975,5.018343539107151,5.412976052335833,0.7802584374569098,False,0.495327,WGD,False,False,ENSG00000185344,ENSG00000110719,23545,10312,False,False
NF2,MSN,0.8910845325479697,6.529645415177062,6.454363823752631,0.9621100398315042,False,0.440336,SSD,True,False,ENSG00000186575,ENSG00000147065,4771,4478,False,False
NF2,RDX,0.4752552896194381,5.696814678085322,5.9397960531957885,0.81097973808008,False,0.45042,SSD,True,False,ENSG00000186575,ENSG00000137710,4771,5962,False,False
NF2,EZR,0.04869714084055394,7.076161946807852,6.541064742895262,0.275672362666364,False,0.45042,SSD,True,False,ENSG00000186575,ENSG00000092820,4771,7430,False,False
HACD2,HACD1,0.9854142994927588,3.667905759597191,3.6567736383671434,0.9940107594377022,False,0.606299,WGD,False,False,ENSG00000206527,ENSG00000165996,201562,9200,False,False
HACD2,HACD4,0.5347517328131246,0.8492796482557708,1.0718237464640001,0.8374714468160286,False,0.232283,SSD,False,False,ENSG00000206527,ENSG00000188921,201562,401494,False,False
ENSA,ARPP19,0.038228860794973486,5.954955861980888,5.811919561480369,0.2414494849807279,False,0.6423359999999999,WGD,False,False,ENSG00000143420,ENSG00000128989,2029,10776,False,False
MYLK2,MYLK4,0.01384947457435862,0.32919307942006915,0.5836243831870335,0.12546464845284766,False,0.32047,WGD,False,False,ENSG00000101306,ENSG00000145949,85366,340156,False,False
MYLK2,DAPK3,0.4384086725592797,5.585280946550057,5.430180626332667,0.7913541248784238,False,0.204698,SSD,False,False,ENSG00000101306,ENSG00000167657,85366,1613,False,False
MYLK2,MYLK3,0.4041238929309193,0.2488574550094497,0.3423594679468467,0.7704493774127882,False,0.437919,SSD,False,False,ENSG00000101306,ENSG00000140795,85366,91807,False,False
STK3,STK26,0.12278199274225708,3.761637191696008,2.9181026456714285,0.4558399470348256,False,0.333333,SSD,True,False,ENSG00000104375,ENSG00000134602,6788,51765,False,False
STK3,STK24,0.970705305302737,5.848157843703182,5.838082297261429,0.9900159403295395,False,0.348748,SSD,True,False,ENSG00000104375,ENSG00000102572,6788,8428,False,False
MAP4K2,STK24,0.4144691305651652,5.844817864944607,6.042575576851112,0.7723572125095495,False,0.202439,SSD,False,False,ENSG00000168067,ENSG00000102572,5871,8428,False,False
STK3,STK4,0.8551964131243579,4.162269493096948,4.2087961461228565,0.9501402744310008,False,0.7263970000000001,WGD,True,True,ENSG00000104375,ENSG00000101109,6788,6789,False,False
STK3,STK25,0.7949132176102629,6.7479994188228165,6.682297530851429,0.9343690657474688,False,0.34104,SSD,True,False,ENSG00000104375,ENSG00000115694,6788,10494,False,False
MAP4K2,STK25,0.8389111165983762,6.747906783097945,6.702507558184443,0.9459652055466728,False,0.207317,SSD,False,False,ENSG00000168067,ENSG00000115694,5871,10494,False,False
MAP4K2,MAP4K1,0.25303674269943244,1.3196756684744697,1.952277825732445,0.6404830880628353,False,0.421951,WGD,False,False,ENSG00000168067,ENSG00000104814,5871,11184,False,False
MAP4K2,MAP4K5,0.1892414286288116,4.588612922707888,4.903704309157778,0.5617294037502029,False,0.526829,WGD,False,False,ENSG00000168067,ENSG00000012983,5871,11183,False,False
MAP4K2,MAP4K3,0.7008336082148019,3.7705367224812747,3.6709651917866672,0.9039205395041252,False,0.554878,WGD,False,False,ENSG00000168067,ENSG00000011566,5871,8491,False,False
AHCYL1,AHCY,0.0010097997006245515,7.4571261450594255,7.641188519825477,0.017512493150610316,False,0.411321,SSD,False,False,ENSG00000168710,ENSG00000101444,10768,191,False,False
AHCYL1,AHCYL2,0.05984215345134687,3.0759809522506827,2.916439655856596,0.31054344458839633,False,0.8603770000000001,WGD,False,False,ENSG00000168710,ENSG00000158467,10768,23382,False,False
DNAH5,DNAH9,0.4466824888757871,0.2951647800119503,0.523083880639489,0.7939616832282534,False,0.282439,SSD,False,False,ENSG00000039139,ENSG00000007174,1767,1770,False,False
DNAH5,DYNC2H1,0.4992310384858549,2.6198532315377827,2.9164961567945564,0.8234819914908558,False,0.204585,SSD,True,False,ENSG00000039139,ENSG00000187240,1767,79659,False,False
OLFML3,OLFML1,0.7770532569752052,0.34689579941009996,0.32537203827104466,0.9297389646065062,False,0.32266,WGD,False,False,ENSG00000116774,ENSG00000183801,56944,283298,False,False
ARF4,ARF5,6.388047256192189e-07,7.43750680180925,7.17305776110305,2.50651004214841e-05,True,0.8611110000000001,WGD,False,False,ENSG00000168374,ENSG00000004059,378,381,True,False
ARL8B,ARF5,0.6216559493890474,7.270650245970259,7.192221680957331,0.8786163924945701,False,0.30107500000000004,SSD,False,False,ENSG00000134108,ENSG00000004059,55207,381,False,False
ARF1,ARF5,0.004722984460228191,7.331783390159522,7.18515497862795,0.05768656895197,True,0.7679560000000001,SSD,True,False,ENSG00000143761,ENSG00000004059,375,381,True,False
ARF6,ARF5,0.4604471412763904,7.276347168859704,7.222190621910374,0.8039294049227327,False,0.617143,SSD,False,False,ENSG00000165527,ENSG00000004059,382,381,False,False
ARF3,ARF5,0.7997082345564083,7.267434880214507,7.307760490447333,0.9357506599621112,False,0.7513810000000001,SSD,False,False,ENSG00000134287,ENSG00000004059,377,381,False,False
ARF4,ARF3,0.29293833843504313,6.611396392730299,6.55561215793709,0.6882735361883237,False,0.7888890000000001,SSD,False,False,ENSG00000168374,ENSG00000134287,378,377,False,False
ARL8B,ARF3,0.6001891944752928,6.573522537642449,6.655822311100668,0.8717059735697021,False,0.32795699999999994,SSD,False,False,ENSG00000134108,ENSG00000134287,55207,377,False,False
ARF1,ARF3,5.203063284069399e-07,6.685914202106573,6.4305565221431795,2.0938994421402365e-05,True,0.961326,WGD,True,False,ENSG00000143761,ENSG00000134287,375,377,False,False
ARF6,ARF3,0.687465329467775,6.571538601084767,6.600708569270124,0.8985686114983367,False,0.6971430000000001,SSD,False,False,ENSG00000165527,ENSG00000134287,382,377,False,False
ARF4,ARF1,0.7176493736108552,8.3624887939741,8.378636801950902,0.9109184730143448,False,0.8055559999999999,SSD,True,False,ENSG00000168374,ENSG00000143761,378,375,False,False
ARL8B,ARF1,0.948640377354918,8.37257670568601,8.381089488045335,0.9834155034732784,False,0.31720400000000004,SSD,True,False,ENSG00000134108,ENSG00000143761,55207,375,False,False
ARF6,ARF1,0.22137425462038166,8.383575978281012,8.309002162253,0.603206410810224,False,0.691429,SSD,True,False,ENSG00000165527,ENSG00000143761,382,375,False,False
ARF3,ARF1,0.4802446158555626,8.375332551873488,8.282062748375333,0.8150785883593463,False,0.961326,WGD,True,False,ENSG00000134287,ENSG00000143761,377,375,False,False
ARF4,ARL15,0.4056230427908805,2.9474588925211003,2.8816997518609044,0.7719577997363384,False,0.31666700000000003,SSD,False,False,ENSG00000168374,ENSG00000185305,378,54622,False,False
ARL8B,ARL15,0.4491903650338485,2.9102343486714046,2.7331451152728663,0.7957158893009313,False,0.26344100000000004,SSD,False,False,ENSG00000134108,ENSG00000185305,55207,54622,False,False
ARF1,ARL15,0.3857667830755173,2.9341307125826197,2.867624753972616,0.7575363979193298,False,0.331492,SSD,True,False,ENSG00000143761,ENSG00000185305,375,54622,False,False
ARF6,ARL15,0.4050450812430504,2.8924482040754937,2.9824130241399502,0.7717368801347103,False,0.32,SSD,False,False,ENSG00000165527,ENSG00000185305,382,54622,False,False
ARF3,ARL15,0.008255840507313227,2.888752031964861,3.505076362261333,0.08579672536537186,False,0.325967,SSD,False,False,ENSG00000134287,ENSG00000185305,377,54622,False,False
ARF4,ARL2,0.11373983359137645,6.3318151921101,6.4364018737547735,0.4391504768060647,False,0.455556,SSD,True,False,ENSG00000168374,ENSG00000213465,378,402,False,False
ARL8B,ARL2,0.5841576149264796,6.40154771960629,6.294338724227999,0.8629021173787278,False,0.290323,SSD,True,False,ENSG00000134108,ENSG00000213465,55207,402,False,False
ARF1,ARL2,0.2948823492877962,6.4276415685914285,6.360427646966151,0.6894865507742215,False,0.464088,SSD,True,False,ENSG00000143761,ENSG00000213465,375,402,False,False
ARF6,ARL2,0.21011921825572355,6.415003986043586,6.301717654331876,0.5915374225154406,False,0.457143,SSD,True,False,ENSG00000165527,ENSG00000213465,382,402,False,False
ARF3,ARL2,0.06213752386851859,6.388766337324361,6.753616394225334,0.3166391029598699,False,0.458564,SSD,True,False,ENSG00000134287,ENSG00000213465,377,402,False,False
ARF4,ARL8A,0.09302256385787826,4.504915036371151,4.397136624477457,0.3970058843642146,False,0.311111,SSD,False,False,ENSG00000168374,ENSG00000143862,378,127829,False,False
ARL8B,ARL8A,0.4123595464580669,4.440264422632207,4.284456569366,0.7723572125095495,False,0.919355,WGD,False,False,ENSG00000134108,ENSG00000143862,55207,127829,False,False
ARF1,ARL8A,0.21705001791564807,4.469202749798983,4.39234521402749,0.597911370107257,False,0.325967,SSD,True,False,ENSG00000143761,ENSG00000143862,375,127829,False,False
ARF6,ARL8A,0.9136674438610504,4.437420186715127,4.4279025479535,0.9705590884195728,False,0.348571,SSD,False,False,ENSG00000165527,ENSG00000143862,382,127829,False,False
ARF3,ARL8A,0.6085709646614477,4.438681752797403,4.341327172096667,0.8749295713007178,False,0.331492,SSD,False,False,ENSG00000134287,ENSG00000143862,377,127829,False,False
ARF4,ARF6,0.24251630199783575,6.0213616497652005,6.092896994460538,0.6310780905154336,False,0.633333,SSD,False,False,ENSG00000168374,ENSG00000165527,378,382,False,False
ARL8B,ARF6,0.2487062206936705,6.0727290334719095,5.8637944633806685,0.6367771833258009,False,0.333333,SSD,False,False,ENSG00000134108,ENSG00000165527,55207,382,False,False
ARF1,ARF6,0.014057641638089143,6.129824859645207,5.984364164032764,0.12662198314829276,False,0.6685080000000001,SSD,True,False,ENSG00000143761,ENSG00000165527,375,382,False,False
ARF3,ARF6,0.06569632479761303,6.076089828592969,5.743029892030668,0.3278549499836364,False,0.674033,SSD,False,False,ENSG00000134287,ENSG00000165527,377,382,False,False
ARF4,ARL8B,0.4072511749975882,5.215977927605549,5.259055388525255,0.7719577997363384,False,0.327778,SSD,False,False,ENSG00000168374,ENSG00000134108,378,55207,False,False
ARF1,ARL8B,0.01892092929890289,5.294432622215301,5.176380406113934,0.1528772125334779,False,0.325967,SSD,True,False,ENSG00000143761,ENSG00000134108,375,55207,False,False
ARF6,ARL8B,0.15054934991430036,5.258239250357828,5.1561973548680005,0.5011393524718863,False,0.35428600000000005,SSD,False,False,ENSG00000165527,ENSG00000134108,382,55207,False,False
ARF3,ARL8B,0.11258929332614444,5.250106537590279,5.006251286525999,0.4363182614207005,False,0.337017,SSD,False,False,ENSG00000134287,ENSG00000134108,377,55207,False,False
ARF4,ARL3,0.2566260005961214,3.3050292641295003,3.3840716129587007,0.6457306740450701,False,0.422222,SSD,False,False,ENSG00000168374,ENSG00000138175,378,403,False,False
ARL8B,ARL3,0.08713423216886444,3.3650799176164563,3.012608547867333,0.3820032887961808,False,0.306452,SSD,False,False,ENSG00000134108,ENSG00000138175,55207,403,False,False
ARF1,ARL3,0.005908325353113328,3.435554000807175,3.2500740316276997,0.06793492045209794,True,0.447514,SSD,True,False,ENSG00000143761,ENSG00000138175,375,403,False,False
ARF6,ARL3,0.8514323467148152,3.352960033299747,3.3708018503650004,0.9498753747449376,False,0.45142899999999997,SSD,False,False,ENSG00000165527,ENSG00000138175,382,403,False,False
ARF3,ARL3,0.07171848220872311,3.3454913311479406,3.7164917549693337,0.3429159415890051,False,0.458564,SSD,False,False,ENSG00000134287,ENSG00000138175,377,403,False,False
ARL8B,ARF4,0.7886984812310208,7.349930508858329,7.296575812033334,0.9336775273206216,False,0.31720400000000004,SSD,False,False,ENSG00000134108,ENSG00000168374,55207,378,False,False
ARF1,ARF4,0.00012454070214454696,7.455767383444033,7.2070897726789545,0.003030490418850643,True,0.8011050000000001,SSD,True,False,ENSG00000143761,ENSG00000168374,375,378,True,False
ARF6,ARF4,0.001513720889849422,7.3904035276623015,7.100123866790125,0.02436702499096069,True,0.6514289999999999,SSD,False,False,ENSG00000165527,ENSG00000168374,382,378,False,False
ARF3,ARF4,0.22098032964158265,7.355079020077682,7.111572642218,0.6026561726715273,False,0.7845300000000001,SSD,False,False,ENSG00000134287,ENSG00000168374,377,378,False,False
OVGP1,CHIT1,0.7269077712937257,0.10660298221832944,0.08867408285563091,0.9138019599883882,False,0.30530999999999997,SSD,False,False,ENSG00000085465,ENSG00000133063,5016,1118,False,False
OVGP1,CHI3L2,0.5018907585921508,0.7770615114648042,0.6489251608216747,0.8246264672782324,False,0.259587,SSD,False,False,ENSG00000085465,ENSG00000064886,5016,1117,False,False
OVGP1,CHI3L1,0.4093681142068717,0.9359187936032012,0.7274483091226128,0.7723572125095495,False,0.26253699999999996,SSD,False,False,ENSG00000085465,ENSG00000133048,5016,1116,False,False
OVGP1,CHIA,0.5656670625375069,0.018703460270369145,0.008832334455298182,0.8513509405907128,False,0.306785,SSD,False,False,ENSG00000085465,ENSG00000134216,5016,27159,False,False
FGD5,FGD6,0.0038206010600664343,2.3593061441410774,1.4542777856677334,0.050101684008896606,True,0.274282,WGD,False,False,ENSG00000154783,ENSG00000180263,152273,55785,False,False
CREBBP,EP300,0.167323358338708,3.9385950426220937,3.8062635256495616,0.5316073095396806,False,0.605651,WGD,True,True,ENSG00000005339,ENSG00000100393,1387,2033,False,False
CUL3,CUL5,0.7367145052755563,3.6469806937445868,3.66566548388897,0.918406208125485,False,0.244792,SSD,True,False,ENSG00000036257,ENSG00000166266,8452,8065,False,False
CUL3,CUL4A,0.5645315875275942,5.617320278240436,5.64785230320721,0.8513509405907128,False,0.386719,SSD,True,False,ENSG00000036257,ENSG00000139842,8452,8451,False,False
CUL3,CUL4B,0.2059282107872348,4.703932450092835,4.614487782083692,0.5843735411938163,False,0.378906,SSD,True,False,ENSG00000036257,ENSG00000158290,8452,8450,False,False
CUL3,CUL1,0.1871931411099328,5.375701599816916,5.30389836043279,0.5593519942352014,False,0.304688,SSD,True,True,ENSG00000036257,ENSG00000055130,8452,8454,False,False
CUL3,CUL2,0.5037479518440497,4.5404767368683165,4.503229293140638,0.8252947916693488,False,0.26432300000000003,SSD,True,True,ENSG00000036257,ENSG00000108094,8452,8453,False,False
HDAC7,HDAC5,0.005676612548837524,3.922265600535281,3.297785445489584,0.0658738883208909,True,0.457114,WGD,True,False,ENSG00000061273,ENSG00000108840,51564,10014,False,False
HDAC4,HDAC5,0.004416835129253687,3.920529780732208,3.2192358032225004,0.055108815578733365,True,0.6134689999999999,WGD,True,False,ENSG00000068024,ENSG00000108840,9759,10014,False,False
HDAC7,HDAC4,0.838074149384815,3.0251256109772595,2.9870458434358333,0.9459652055466728,False,0.501514,WGD,True,False,ENSG00000061273,ENSG00000068024,51564,9759,False,False
HDAC7,HDAC9,0.004252422091931033,2.943942580069458,1.9321183821921415,0.05382400381682061,True,0.438951,WGD,True,False,ENSG00000061273,ENSG00000048052,51564,9734,False,False
HDAC4,HDAC9,0.02560561888880248,2.9312798121578725,2.0678494458560253,0.1859032923265376,False,0.571956,WGD,True,False,ENSG00000068024,ENSG00000048052,9759,9734,False,False
HDAC4,HDAC6,0.3832668443345241,4.91143844003867,5.0502041286780015,0.7561597989988648,False,0.24446500000000002,SSD,True,False,ENSG00000068024,ENSG00000094631,9759,10013,False,False
HDAC4,HDAC7,0.4416007216757625,5.029456684220492,4.8666967232965,0.7924094696886079,False,0.458487,WGD,True,False,ENSG00000068024,ENSG00000061273,9759,51564,False,False
CRB2,CRB1,0.9425470877043256,0.21005418138359574,0.2253457821870875,0.9808239046258505,False,0.3393,WGD,True,False,ENSG00000148204,ENSG00000134376,286204,23418,False,False
CTSF,CTSK,0.3043186200820836,2.085911113509298,1.8257910202258147,0.6998571780197234,False,0.219008,SSD,False,False,ENSG00000174080,ENSG00000143387,8722,1513,False,False
CTSF,CTSL,0.11140425772904966,5.992269534370829,5.276140758032149,0.4347542710985668,False,0.237603,SSD,False,False,ENSG00000174080,ENSG00000135047,8722,1514,False,False
CTSF,CTSV,0.9151248638491294,3.74908778830988,3.787294892540519,0.9707123911188192,False,0.239669,SSD,False,False,ENSG00000174080,ENSG00000136943,8722,1515,False,False
CTSF,CTSH,0.6579342359035953,4.947892049006505,5.147916584875556,0.8896211787643272,False,0.22520700000000002,SSD,False,False,ENSG00000174080,ENSG00000103811,8722,1512,False,False
CTSF,CTSW,0.11646215518059826,0.33861454740092395,0.5772130888495445,0.4433832689170714,False,0.28305800000000003,SSD,False,False,ENSG00000174080,ENSG00000172543,8722,1521,False,False
CTSF,CTSS,0.7465410238020428,2.739470958775317,2.869597108853481,0.9222364764032798,False,0.21281,SSD,False,False,ENSG00000174080,ENSG00000163131,8722,1520,False,False
DPY19L2,DPY19L1,0.8420893224067487,4.22746349865513,4.208622704236715,0.9469153254183348,False,0.591029,SSD,False,False,ENSG00000177990,ENSG00000173852,283417,23333,False,False
DPY19L2,DPY19L4,0.7589857576485675,4.282875467348325,4.265831204195972,0.9264289553605444,False,0.226913,WGD,False,False,ENSG00000177990,ENSG00000156162,283417,286148,False,False
DPY19L2,DPY19L3,0.8513977650186129,3.3114225408730382,3.325472859476209,0.9498753747449376,False,0.259894,SSD,False,False,ENSG00000177990,ENSG00000178904,283417,147991,False,False
CBLN1,C1QL1,0.9561845254289688,2.0393956631363763,2.049780907985127,0.9852802973481982,False,0.316062,SSD,False,False,ENSG00000102924,ENSG00000131094,869,10882,False,False
CBLN1,C1QL3,0.14243508776894304,0.4132194399360485,0.5034260362734273,0.488518950776394,False,0.316062,SSD,False,False,ENSG00000102924,ENSG00000165985,869,389941,False,False
CBLN1,C1QL4,0.4687276066154622,0.99854131503553,1.0826445662530095,0.8088707845881999,False,0.300518,SSD,False,False,ENSG00000102924,ENSG00000186897,869,338761,False,False
CBLN1,CBLN3,0.11161102553494844,1.0723521884413292,1.2014853634541665,0.4347542710985668,False,0.580311,WGD,False,False,ENSG00000102924,ENSG00000139899,869,643866,False,False
CBLN1,CBLN4,0.24408281367372306,0.019298064665702976,0.04354110695715215,0.6332032662163775,False,0.6994819999999999,WGD,False,False,ENSG00000102924,ENSG00000054803,869,140689,False,False
CBLN1,CBLN2,0.8367035403816001,0.4797659317362313,0.4552540649592709,0.9459652055466728,False,0.7823829999999999,WGD,False,False,ENSG00000102924,ENSG00000141668,869,147381,False,False
CBLN1,C1QL2,0.02469923126383209,0.03651222760502014,0.10901226519555723,0.1815711637872809,False,0.316062,SSD,False,False,ENSG00000102924,ENSG00000144119,869,165257,False,False
CAPRIN1,CAPRIN2,0.3727860800482905,3.919695871939602,3.7227053505288885,0.7476473487897001,False,0.352609,WGD,True,False,ENSG00000135387,ENSG00000110888,4076,65981,False,False
SYT5,SYT10,0.4936625409460418,0.0742307412312696,0.12035689657752854,0.8212340148686256,False,0.362694,SSD,False,False,ENSG00000129990,ENSG00000110975,6861,341359,False,False
SYT2,SYT10,0.5151488772389203,0.07722548481776641,0.01968892776378333,0.8296733023626573,False,0.379475,SSD,False,False,ENSG00000143858,ENSG00000110975,127833,341359,False,False
SYT5,SYT3,0.6951108359349472,0.4509168861618276,0.5183710416490047,0.8999599562795625,False,0.38860100000000003,SSD,False,False,ENSG00000129990,ENSG00000213023,6861,84258,False,False
