A1,A2,ttest_p,A2_expr_A1_NE,A2_expr_A1_E,ttest_p_correct,SL,percent_matched_in_paralog,WGD,either_in_complex,in_same_complex,A1_ensembl,A2_ensembl,A1_entrez,A2_entrez,copy_number_driven,nonsense_mutation_driven
PIK3CB,PIK3CD,0.4861881577519965,2.2477830632502176,1.8712833533786248,0.7694626906438375,False,0.557944,WGD,False,False,ENSG00000051382,ENSG00000171608,5291,5293,False,False
PIK3CA,PIK3CB,5.357050432951563e-05,4.390870948692235,4.109594718758651,0.0007218129435213995,True,0.401685,WGD,True,False,ENSG00000121879,ENSG00000051382,5290,5291,False,False
PIK3CD,PIK3CB,0.1576478084235729,4.307079042470921,3.9755833259645454,0.4311968851797188,False,0.571839,WGD,False,False,ENSG00000171608,ENSG00000051382,5293,5291,False,False
PDE1C,PDE1A,0.4812961394185048,0.38740651327602144,0.5176155101849043,0.7670748889377156,False,0.473342,WGD,False,False,ENSG00000154678,ENSG00000115252,5137,5136,False,False
CCNT1,CCNT2,0.4897290971570453,3.834322447588641,3.737690471911177,0.7704718635570005,False,0.4862260000000001,WGD,True,True,ENSG00000129315,ENSG00000082258,904,905,False,False
CCNL2,CCNL1,0.07855151658334987,6.225037011292791,6.003013415453948,0.2785286718618195,False,0.601923,WGD,False,False,ENSG00000221978,ENSG00000163660,81669,57018,False,False
CCNL1,CCNL2,4.391189256686623e-06,6.7236628509571625,6.426629855987059,7.196011944065738e-05,True,0.595057,WGD,False,False,ENSG00000163660,ENSG00000221978,57018,81669,True,False
GAD1,GAD2,0.36165674009164,0.03529980130495978,0.10389529256756473,0.6761085408290781,False,0.641414,WGD,False,False,ENSG00000128683,ENSG00000136750,2571,2572,False,False
RRP1,RRP1B,0.007411834186679745,4.6017969891981165,4.3662338438300194,0.05070791504650276,True,0.4446850000000001,SSD,False,False,ENSG00000160214,ENSG00000160208,8568,23076,True,False
GBP4,GBP7,0.7642307114613336,0.03537785545385862,0.014197894844,0.921833830358768,False,0.75625,SSD,False,False,ENSG00000162654,ENSG00000213512,115361,388646,False,False
TIGD1,JRKL,0.984878663276676,3.177565882221616,3.1762432628241273,0.9927604937802104,False,0.247039,SSD,False,False,ENSG00000221944,ENSG00000183340,200765,8690,False,False
PUM1,PUM2,0.0977493357792764,5.139741595688837,5.030112848019383,0.3238725715528302,False,0.700337,WGD,False,False,ENSG00000134644,ENSG00000055917,9698,23369,False,False
EPS8L1,EPS8,0.11754356961554775,4.031388855042389,2.8500072323650003,0.3642448946008201,False,0.392808,SSD,True,False,ENSG00000131037,ENSG00000151491,54869,2059,False,False
EPS8L3,EPS8,0.24556035827386016,4.040691418208067,3.64579110434192,0.5532119434998416,False,0.314815,WGD,True,False,ENSG00000198758,ENSG00000151491,79574,2059,False,False
GSC2,GSC,0.8526888637471253,0.3616433224164431,0.3181500609171111,0.9483424818280622,False,0.37561,WGD,False,False,ENSG00000063515,ENSG00000133937,2928,145258,False,False
GDI2,GDI1,0.004366720363050516,6.587600321747116,6.1296317937429645,0.03352762456059045,True,0.8426969999999999,WGD,False,False,ENSG00000057608,ENSG00000203879,2665,2664,False,False
LURAP1,LURAP1L,0.18456104275700533,2.443396826374415,2.0720132273898435,0.4701912279761802,False,0.309623,SSD,False,False,ENSG00000171357,ENSG00000153714,541468,286343,False,False
ST6GALNAC4,ST6GALNAC3,0.3596421161430368,0.6642679353675329,0.33161222039237503,0.6761085408290781,False,0.44702,WGD,False,False,ENSG00000136840,ENSG00000184005,27090,256435,False,False
ZNF793,ZIM3,0.6702896455745977,0.0006807678706594844,0.0,0.8727679780244761,False,0.435961,SSD,False,False,ENSG00000188227,ENSG00000141946,390927,114026,False,False
PKN2,PKN1,0.2412970800716891,5.7989859059440425,5.599119245375625,0.5472489886084784,False,0.587398,WGD,True,False,ENSG00000065243,ENSG00000123143,5586,5585,False,False
PRKCE,PRKCH,0.6769990275589797,2.3127023485308777,2.469447263160875,0.8758614730652803,False,0.6010850000000001,WGD,False,False,ENSG00000171132,ENSG00000027075,5581,5583,False,False
PRKCZ,PRKCI,0.6008441502996663,4.529546868534477,4.405154931476667,0.8420150303506109,False,0.7145269999999999,WGD,True,False,ENSG00000067606,ENSG00000163558,5590,5584,False,False
PRKCI,PRKCZ,0.06121577553958006,3.2763049210046646,4.037352368832,0.23946558216450775,False,0.7097319999999999,WGD,True,False,ENSG00000163558,ENSG00000067606,5584,5590,False,False
RABL2B,RABL2A,0.25182755168237503,3.0086458119018267,3.1565580870191177,0.5608281704344666,False,0.987395,WGD,False,False,ENSG00000079974,ENSG00000144134,11158,11159,False,False
AGAP2,AGAP1,0.3784489172124904,3.1544057889949335,2.9717480320295135,0.6877108695399801,False,0.381711,WGD,False,False,ENSG00000135439,ENSG00000157985,116986,116987,False,False
MMP10,MMP3,0.3707951865462624,0.6953481256104254,0.23491366238601116,0.6812893377046984,False,0.783613,SSD,False,False,ENSG00000166670,ENSG00000149968,4319,4314,False,False
MMP17,MMP25,0.07451016366756746,0.629294292304323,0.8133146165272667,0.2696172859376907,False,0.429519,WGD,False,False,ENSG00000198598,ENSG00000008516,4326,64386,False,False
MMP25,MMP17,0.9651037476264516,2.3511211843319537,2.3327113942708846,0.9882486983214176,False,0.460854,WGD,False,False,ENSG00000008516,ENSG00000198598,64386,4326,False,False
KPNA2,KPNA7,0.7545472959329259,0.3546166009590694,0.31890028905262563,0.9152886620714582,False,0.523629,WGD,True,False,ENSG00000182481,ENSG00000185467,3838,402569,False,False
KPNA6,KPNA5,0.2079018806216981,2.200573120545024,2.0949685264408244,0.5002295249350116,False,0.8451489999999999,WGD,False,False,ENSG00000025800,ENSG00000196911,23633,3841,False,False
MEX3A,MEX3B,0.8212659521699996,1.5860352148837442,1.5372169799392346,0.9407322210310008,False,0.486538,WGD,False,False,ENSG00000254726,ENSG00000183496,92312,84206,False,False
DVL1,DVL3,0.6799288297881518,5.116711568042555,5.200740461511001,0.8772338839333812,False,0.6791370000000001,WGD,True,False,ENSG00000107404,ENSG00000161202,1855,1857,False,False
S100A11,S100A1,0.3917960226853557,2.3356988761961404,2.715010553201642,0.6988783468691798,False,0.361905,SSD,False,False,ENSG00000163191,ENSG00000160678,6282,6271,False,False
EIF4G1,EIF4G3,0.08144534148889396,5.058166865182001,4.897120005502352,0.2849877058567136,False,0.486301,WGD,True,False,ENSG00000114867,ENSG00000075151,1981,8672,False,False
MYH9,MYH10,1.6071117193513741e-31,4.968137176621631,3.260443322434324,2.9233362175001503e-29,True,0.7795920000000001,WGD,True,False,ENSG00000100345,ENSG00000133026,4627,4628,True,False
HMGN2,HMGN4,0.2826628501061384,5.9178516451041245,5.8343409353779645,0.6011243329860062,False,0.8666670000000001,SSD,False,False,ENSG00000198830,ENSG00000182952,3151,10473,False,False
TUBD1,TUBE1,0.9686449119927067,3.9417068839676586,3.944866285585069,0.9903070084796184,False,0.262693,SSD,False,False,ENSG00000108423,ENSG00000074935,51174,51175,False,False
CA7,CA2,0.06296317835678539,2.3307675184676238,1.6342689921451616,0.24420047213431265,False,0.55303,WGD,False,False,ENSG00000168748,ENSG00000104267,766,760,False,False
CA5A,CA5B,0.8094570059328061,1.6746341559579383,1.6480095167639035,0.9349025463130044,False,0.5934429999999999,WGD,False,False,ENSG00000174990,ENSG00000169239,763,11238,False,False
SLC19A3,SLC19A2,0.3112202055464537,2.9323945646339764,3.1640755055546164,0.6332321631868002,False,0.485887,WGD,False,False,ENSG00000135917,ENSG00000117479,80704,10560,False,False
SLC19A1,SLC19A3,0.07390893284364689,0.6810945492428139,0.0,0.2696172859376907,False,0.31133700000000003,WGD,False,False,ENSG00000173638,ENSG00000135917,6573,80704,False,False
KBTBD3,KLHL24,0.15624862717773452,3.213404203344978,2.6786468435628565,0.4293296870638959,False,0.25816999999999996,SSD,True,False,ENSG00000182359,ENSG00000114796,143879,54800,False,False
PLIN3,PLIN2,0.5277436581455373,3.5504936105600797,3.996043084804082,0.7939280022005959,False,0.4101380000000001,WGD,True,False,ENSG00000105355,ENSG00000147872,10226,123,False,False
GPX2,GPX1,0.3265093486503494,6.828768617540723,6.5482841390768085,0.6448648264874979,False,0.6736840000000001,SSD,True,False,ENSG00000176153,ENSG00000233276,2877,2876,False,False
GPX4,GPX7,1.455330710449888e-09,1.168438509966883,2.1600299793889914,4.269752519852171e-08,False,0.34517800000000004,SSD,False,False,ENSG00000167468,ENSG00000116157,2879,2882,False,False
GPX8,GPX7,0.0151481430743414,1.6596048881275631,2.4745391437749036,0.0882712897623897,False,0.454545,WGD,False,False,ENSG00000164294,ENSG00000116157,493869,2882,False,False
SH3RF2,SH3RF1,0.5598949212545856,2.695799396287796,2.542088245025333,0.8160647930785988,False,0.349794,WGD,True,False,ENSG00000156463,ENSG00000154447,153769,57630,False,False
SLC29A4,SLC29A2,0.4873936415330348,3.12769621458813,3.4725958532181815,0.7695911753025957,False,0.209434,SSD,False,False,ENSG00000164638,ENSG00000174669,222962,3177,False,False
ZFAND5,ZFAND6,0.0548288275334924,6.214051680009129,6.029571393393242,0.22261972607906846,False,0.539906,WGD,False,False,ENSG00000107372,ENSG00000086666,7763,54469,False,False
METTL25,RRNAD1,0.3065403784808265,4.429972151394563,4.610801227577059,0.630368439761197,False,0.21393,SSD,False,False,ENSG00000127720,ENSG00000143303,84190,51093,False,False
PRKACA,PRKACB,0.0015720051385707866,3.3638604231030413,1.8596356733486432,0.01444180478313263,True,0.903134,WGD,True,False,ENSG00000072062,ENSG00000142875,5566,5567,False,False
PXN,TGFB1I1,0.06869739062808021,3.3502030978549677,2.988355300740875,0.2592261414222828,False,0.408264,WGD,True,False,ENSG00000089159,ENSG00000140682,5829,7041,False,False
LIMS1,LIMS2,0.13866957335818053,1.3659911734369978,1.1884328524232348,0.3996281103281627,False,0.7390180000000001,SSD,True,False,ENSG00000169756,ENSG00000072163,3987,55679,False,False
PANK3,PANK2,0.11908080725045213,4.4625824117301285,4.1356368080150006,0.3671321837094448,False,0.8162159999999999,WGD,False,False,ENSG00000120137,ENSG00000125779,79646,80025,False,False
KCNG1,KCNG4,2.9816275372192034e-10,0.03708232554553089,0.7808068571428574,9.68496516107452e-09,False,0.5536059999999999,WGD,False,False,ENSG00000026559,ENSG00000168418,3755,93107,False,False
CEPT1,CHPT1,5.951855631880772e-22,4.558834113438905,3.2429753641658614,6.014680774661736e-20,True,0.586538,SSD,False,False,ENSG00000134255,ENSG00000111666,10390,56994,False,False
SELENOI,CEPT1,0.757669929185393,4.318971660289559,4.370759149154545,0.9181889414978214,False,0.2267,SSD,False,False,ENSG00000138018,ENSG00000134255,85465,10390,False,False
SEC22A,SEC22C,0.26525377387622423,4.7972233796602755,5.07807005194,0.5813212225070504,False,0.397394,WGD,False,False,ENSG00000121542,ENSG00000093183,26984,9117,False,False
HIST2H2BE,HIST1H2BJ,0.5015386798428568,2.745955340993864,2.8394536488648106,0.7766804789368891,False,0.992064,SSD,True,False,ENSG00000184678,ENSG00000124635,8349,8970,False,False
HIST1H2BK,HIST1H2BC,0.008003727173974958,2.9796909530453477,1.9789088425249999,0.053328863477877096,True,0.992064,SSD,False,False,ENSG00000197903,ENSG00000180596,85236,8347,False,False
AHR,AHRR,3.481140104719925e-06,2.043432643769905,4.049358287688185,5.86314245415328e-05,False,0.254717,SSD,True,False,ENSG00000106546,ENSG00000063438,196,57491,False,False
HIST1H3F,HIST1H3D,0.2888301898972085,1.6095435841463381,1.3269252986509232,0.6083749027177858,False,1.0,SSD,False,False,ENSG00000277775,ENSG00000197409,8968,8351,False,False
HIST1H3C,HIST1H3D,0.6274586829291726,1.6056988933433067,1.465328074565,0.856614473328838,False,1.0,SSD,False,False,ENSG00000278272,ENSG00000197409,8352,8351,False,False
HIST1H3H,HIST1H3D,0.5162086608707264,1.607572183403681,1.4556967892855297,0.7874935417928083,False,1.0,SSD,False,False,ENSG00000278828,ENSG00000197409,8357,8351,False,False
HIST1H3J,HIST1H3D,0.9988479894069008,1.602905650417284,1.603468579493167,0.9988479894069008,False,1.0,SSD,False,False,ENSG00000197153,ENSG00000197409,8356,8351,False,False
HIST1H3B,HIST1H3J,0.9113426085462482,0.5116838872722418,0.4987314875836277,0.9665330664688356,False,1.0,SSD,False,False,ENSG00000274267,ENSG00000197153,8358,8356,False,False
H3F3A,H3F3B,0.1697497247893368,9.60251981725004,9.464364540546047,0.4518860270322281,False,1.0,WGD,False,False,ENSG00000163041,ENSG00000132475,3020,3021,False,False
H3F3B,H3F3A,0.4539612094810497,8.730304394956478,8.951280307753334,0.7475551489293077,False,1.0,WGD,False,False,ENSG00000132475,ENSG00000163041,3021,3020,False,False
HIST1H4D,HIST1H4C,0.3092243324849397,0.9168585971687501,0.6866969963609999,0.630368439761197,False,1.0,SSD,False,False,ENSG00000277157,ENSG00000197061,8360,8364,False,False
HIST1H4C,HIST4H4,0.07015439715522108,1.6194950885873036,1.2734157150074523,0.26250596927656233,False,1.0,WGD,False,False,ENSG00000197061,ENSG00000197837,8364,121504,False,False
HIST1H2AD,HIST1H2AI,0.7258579176077327,1.6303553755760896,1.6758448760664777,0.9043394192660724,False,0.992308,SSD,False,False,ENSG00000196866,ENSG00000196747,3013,8329,False,False
HIST1H2AG,HIST1H2AI,0.9376912618917479,1.6348267419173992,1.6464728557902657,0.9784128884510466,False,1.0,SSD,False,False,ENSG00000196787,ENSG00000196747,8969,8329,False,False
HIST1H2AH,HIST1H2AI,0.21218648665019044,1.6457954219751896,1.3560065181727894,0.5078516042324953,False,1.0,SSD,False,False,ENSG00000274997,ENSG00000196747,85235,8329,False,False
HIST2H2AB,HIST1H2AC,0.6935110884994986,4.268743923902751,4.449199079737,0.8857692309092572,False,0.9538459999999999,WGD,False,False,ENSG00000184270,ENSG00000180573,317772,8334,False,False
H2AFY,H2AFY2,0.6193668417444522,2.828644546325218,3.2882385946816672,0.8519640981777572,False,0.680107,WGD,True,False,ENSG00000113648,ENSG00000099284,9555,55506,False,False
H2AFY2,H2AFY,0.22998251089918084,7.592345465936363,7.802711872197999,0.5329148883128789,False,0.680107,WGD,True,False,ENSG00000099284,ENSG00000113648,55506,9555,False,False
STT3B,STT3A,0.04548424866099039,7.4191518339947455,7.2514621277043565,0.1978882188749659,False,0.4915250000000001,SSD,True,False,ENSG00000163527,ENSG00000134910,201595,3703,False,False
BDH2,HSD17B8,0.9155619762625584,3.2873187182538888,3.3233615034784703,0.9670397367204554,False,0.306122,SSD,False,False,ENSG00000164039,ENSG00000204228,56898,7923,False,False
HDAC1,HDAC2,6.027200734136769e-09,7.041825501585415,5.94675111378846,1.5662111621992547e-07,True,0.8609959999999999,WGD,True,True,ENSG00000116478,ENSG00000196591,3065,3066,True,False
HDAC2,HDAC1,9.281731021693736e-06,7.014587567373023,5.745765499254,0.000148100602881236,True,0.85041,WGD,True,True,ENSG00000196591,ENSG00000116478,3066,3065,False,False
SV2A,SV2C,0.09762506928157982,0.15619928761349985,0.37267696275064494,0.3238725715528302,False,0.6280319999999999,WGD,False,False,ENSG00000159164,ENSG00000122012,9900,22987,False,False
LAMC2,LAMC1,0.2359388022062567,5.978004529237483,5.450717063110857,0.5407461410350336,False,0.425817,SSD,True,False,ENSG00000058085,ENSG00000135862,3918,3915,False,False
SMURF1,SMURF2,0.26050650470576225,4.2940353478624065,4.001802242543182,0.5771758003164209,False,0.7516510000000001,WGD,True,False,ENSG00000198742,ENSG00000108854,57154,64750,False,False
SMURF2,SMURF1,0.15938484878838355,3.8398524998307386,4.155635397799999,0.4327179700687607,False,0.760695,WGD,True,False,ENSG00000108854,ENSG00000198742,64750,57154,False,False
CD68,LAMP1,0.5188304946990704,7.076612044484597,6.841013139396665,0.7889483864718063,False,0.274011,SSD,False,False,ENSG00000129226,ENSG00000185896,968,3916,False,False
TESK1,TESK2,0.2645347227741008,1.6609229603320173,1.5027166023829999,0.5804447053390703,False,0.440895,WGD,False,False,ENSG00000107140,ENSG00000070759,7016,10420,False,False
MITF,TFE3,0.1051469264332432,4.668406728789597,4.251816143615001,0.3379191858340449,False,0.5346150000000001,WGD,False,False,ENSG00000187098,ENSG00000068323,4286,7030,False,False
GRIN2D,GRIN2C,0.6628005775000025,0.3745156908794115,0.4606344286563334,0.8704094738232951,False,0.45059899999999997,WGD,False,False,ENSG00000105464,ENSG00000161509,2906,2905,False,False
GRIN2A,GRIN2B,0.5543540819928003,0.10001536599052326,0.0419102262398,0.8113010001876875,False,0.520492,SSD,True,False,ENSG00000183454,ENSG00000273079,2903,2904,False,False
HAO2,HAO1,0.5235600663393493,0.027406797014596758,0.004892514664210345,0.7929689930651759,False,0.44780200000000003,WGD,False,False,ENSG00000116882,ENSG00000101323,51179,54363,False,False
DMRTA2,DMRTA1,0.5446217586053138,0.4879385240733281,0.5402719422892729,0.8063682876273662,False,0.35793400000000003,WGD,False,False,ENSG00000142700,ENSG00000176399,63950,63951,False,False
EDIL3,MFGE8,0.4402422060102816,5.372393454943849,4.987284604239154,0.7414820117895391,False,0.420833,WGD,True,False,ENSG00000164176,ENSG00000140545,10085,4240,False,False
GOLGA2,GOLGA6C,0.6064771031272758,0.031659809643163686,0.02226828662927647,0.8442314148910194,False,0.352295,SSD,True,False,ENSG00000167110,ENSG00000167195,2801,653641,False,False
GOLGA8R,GOLGA8N,0.010442437209696587,1.4142096860037767,2.253251799734775,0.06641536113439894,False,0.985737,SSD,False,False,ENSG00000186399,ENSG00000232653,101059918,643699,False,False
PRDX1,PRDX2,3.4963809083994434e-10,7.265667077494003,5.057950238335035,1.0965373917894116e-08,True,0.7738689999999999,WGD,True,False,ENSG00000117450,ENSG00000167815,5052,7001,False,False
MAP2K2,MAP2K1,0.02095950880391317,5.462944575858944,5.1541551769283345,0.11082949568115716,False,0.7975,WGD,True,True,ENSG00000126934,ENSG00000169032,5605,5604,False,False
MAP2K1,MAP2K2,0.8952445753365215,6.534551897501031,6.557603990832727,0.9614358402848684,False,0.811705,WGD,True,True,ENSG00000169032,ENSG00000126934,5604,5605,False,False
MAP2K7,MAP2K4,0.2911069595099212,3.617744467449445,3.74512375213775,0.6107538170110111,False,0.397701,SSD,True,False,ENSG00000076984,ENSG00000065559,5609,6416,False,False
MOB2,MOB1A,0.5930035879477665,5.663450040161022,5.777595547298334,0.8371987979366794,False,0.320896,SSD,False,False,ENSG00000182208,ENSG00000114978,81532,55233,False,False
MAPK14,MAPK11,0.313308063863924,2.844725104005203,2.628117239848167,0.6353482365311903,False,0.719444,WGD,True,False,ENSG00000112062,ENSG00000185386,1432,5600,False,False
FOXK1,FOXK2,0.3296530923579429,4.834799778531144,4.745348945303092,0.6468597357056075,False,0.47748999999999997,WGD,False,False,ENSG00000164916,ENSG00000141568,221937,3607,False,False
GRB2,GRAP,2.1843812079318613e-11,0.9128191794718375,0.2861248168820337,7.641133494669338e-10,True,0.5944699999999999,WGD,True,False,ENSG00000177885,ENSG00000154016,2885,10750,False,False
IRF4,IRF8,0.002964852345398929,0.8231703322790763,1.61226712126037,0.024857336707223888,False,0.416851,WGD,False,False,ENSG00000137265,ENSG00000140968,3662,3394,False,False
IRF8,IRF4,0.8006279952647736,0.7814952175188321,0.6241195139682111,0.9342508351777841,False,0.441315,WGD,False,False,ENSG00000140968,ENSG00000137265,3394,3662,False,False
IRF5,IRF6,0.5277283454377854,2.2140731796892665,1.6637037595906248,0.7939280022005959,False,0.46498100000000003,WGD,False,False,ENSG00000128604,ENSG00000117595,3663,3664,False,False
IRF1,IRF2,0.1486560749929165,3.7832381417095857,4.297685395445,0.4140970909833309,False,0.384615,WGD,False,False,ENSG00000125347,ENSG00000168310,3659,3660,False,False
IRF2,IRF1,0.05055105682725474,4.399218681882823,5.167505260786666,0.21138476406615253,False,0.358166,WGD,False,False,ENSG00000168310,ENSG00000125347,3660,3659,False,False
TRA2B,TRA2A,2.2308355890314652e-05,6.3722068203165625,6.1616708626451775,0.0003326139292170684,True,0.697917,WGD,True,False,ENSG00000136527,ENSG00000164548,6434,29896,True,False
PIK3R2,PIK3R1,0.03035527757943847,3.06971206129775,2.5207682372096114,0.14803284160053234,False,0.590659,WGD,True,False,ENSG00000105647,ENSG00000145675,5296,5295,False,False
PIK3R1,PIK3R2,0.43928137478805496,3.848029183677116,3.5430297908649995,0.7412363828752059,False,0.593923,WGD,True,False,ENSG00000145675,ENSG00000105647,5295,5296,False,False
RYR1,RYR3,0.5672153059204912,0.3322401753702599,0.4398782749185125,0.8172446752639454,False,0.651251,WGD,False,False,ENSG00000196218,ENSG00000198838,6261,6263,False,False
GSTM3,GSTM1,0.05181943726059805,1.5337220628608297,2.5133858240552414,0.213063201516339,False,0.702222,SSD,False,False,ENSG00000134202,ENSG00000134184,2947,2944,False,False
GSTP1,GSTM3,0.03334863752457761,4.125774183247451,2.9563131273718426,0.15894655272486538,False,0.314286,SSD,False,False,ENSG00000084207,ENSG00000134202,2950,2947,False,False
CSNK1D,CSNK1E,0.007409736311213328,6.615587221440476,5.93323104138625,0.05070791504650276,True,0.8385540000000001,WGD,False,False,ENSG00000141551,ENSG00000213923,1453,1454,True,False
CSNK1A1,CSNK1A1L,0.7755835936150931,0.03281461305968686,0.035139175933265106,0.9243266133526172,False,0.835616,WGD,False,False,ENSG00000113712,ENSG00000180138,1452,122011,False,False
VRK1,VRK2,5.492444984596175e-08,4.255173634681132,3.7207873409657775,1.1353133439750505e-06,True,0.474747,WGD,True,False,ENSG00000100749,ENSG00000028116,7443,7444,True,False
ZNF217,ZNF516,0.0015954419474543886,2.2935813571626444,2.0058459865642817,0.014510544512097663,True,0.23855,SSD,True,True,ENSG00000171940,ENSG00000101493,7764,9658,False,False
ZNF536,ZNF219,0.9408476471269271,3.4824935270345203,3.4572743677560003,0.9793255263333464,False,0.223077,SSD,False,False,ENSG00000198597,ENSG00000165804,9745,51222,False,False
TIPARP,PARP12,0.013566536738043694,3.77596558273208,4.200310442869111,0.08171367657781947,False,0.260274,WGD,False,False,ENSG00000163659,ENSG00000059378,25976,64761,False,False
DTX2,DTX1,0.9845109129964781,0.7721344160893423,0.7759068143049958,0.9927604937802104,False,0.472669,WGD,False,False,ENSG00000091073,ENSG00000135144,113878,1840,False,False
SOX15,SOX1,0.13830345188196932,0.16033680714389334,0.32949770526859284,0.3996281103281627,False,0.4377680000000001,SSD,False,False,ENSG00000129194,ENSG00000182968,6665,6656,False,False
SOX11,SOX4,0.039539421112772935,3.9865694543520935,5.273693947805,0.1799227017781401,False,0.41269799999999995,SSD,True,False,ENSG00000176887,ENSG00000124766,6664,6659,False,False
SLC7A1,SLC7A2,5.159110852432399e-07,1.8470115178297912,0.8565330254854681,1.0052807298955078e-05,True,0.607313,WGD,False,False,ENSG00000139514,ENSG00000003989,6541,6542,False,False
BIN1,AMPH,0.5471630724297716,0.8384427757427381,1.0578342968515062,0.8063682876273662,False,0.482293,WGD,True,False,ENSG00000136717,ENSG00000078053,274,273,False,False
KCTD2,KCTD5,0.2831687452658154,4.766793063921583,4.538319241070001,0.6011243329860062,False,0.6692020000000001,WGD,False,False,ENSG00000180901,ENSG00000167977,23510,54442,False,False
KCTD5,KCTD2,0.4826637619004554,3.882210576063765,3.7890697358614998,0.7674522577770353,False,0.7521370000000001,WGD,False,False,ENSG00000167977,ENSG00000180901,54442,23510,False,False
KCNK4,KCNK10,0.3562082957277469,0.15141224168660125,0.20221928669877395,0.6757919240582089,False,0.424936,WGD,False,False,ENSG00000182450,ENSG00000100433,50801,54207,False,False
ZNF317,ZNF177,0.3087604096591396,1.2933560733980802,0.9909679734736251,0.630368439761197,False,0.368067,SSD,False,False,ENSG00000130803,ENSG00000188629,57693,7730,False,False
SIPA1,SIPA1L2,0.8083721498386779,2.3684657473902018,2.2680970455295,0.9349025463130044,False,0.428983,WGD,False,False,ENSG00000213445,ENSG00000116991,6494,57568,False,False
NSMCE4A,EID3,0.007680179237292873,1.2244608967967492,0.9269517963024786,0.05193400012132245,True,0.438961,SSD,True,False,ENSG00000107672,ENSG00000255150,54780,493861,False,False
BRMS1L,BRMS1,0.034932811019265216,5.820128200741122,5.413940747094999,0.16293021344626524,False,0.414861,WGD,True,True,ENSG00000100916,ENSG00000174744,84312,25855,False,False
RSU1,LRRC18,0.015189067452241878,0.03160118832568196,0.14302434581886364,0.0882712897623897,False,0.223827,SSD,False,False,ENSG00000148484,ENSG00000165383,6251,474354,False,False
LRRC57,LRRC10,0.8559145111213291,0.01137324954919428,0.002392548829516667,0.9493344486156692,False,0.25523,SSD,False,False,ENSG00000180979,ENSG00000198812,255252,376132,False,False
LRRC10B,LRRC10,0.8550570889863616,0.011464637584353496,0.0051287423797799995,0.9491732029727212,False,0.366438,WGD,False,False,ENSG00000204950,ENSG00000198812,390205,376132,False,False
LRCH4,LRCH1,0.8706635134873575,2.9830153283311494,3.0173930589853843,0.9548721409133434,False,0.40995600000000004,WGD,False,False,ENSG00000077454,ENSG00000136141,4034,23143,False,False
EGLN2,EGLN1,0.9669714033728586,4.0570043625859205,4.060519927546204,0.9892693941143024,False,0.366093,SSD,True,False,ENSG00000269858,ENSG00000135766,112398,54583,False,False
LRP2,LRP1,0.0616630741460297,3.7002969130313503,2.386647726058833,0.2406977078790301,False,0.354672,WGD,True,False,ENSG00000081479,ENSG00000123384,4036,4035,False,False
LRP1B,LRP1,0.6799888819934401,3.679957377297274,3.8338759079719553,0.8772338839333812,False,0.602087,WGD,True,False,ENSG00000168702,ENSG00000123384,53353,4035,False,False
LRP1,LRP1B,0.34143994327642346,0.2973485727681403,0.5407990353867334,0.6621314038590771,False,0.609375,WGD,True,False,ENSG00000123384,ENSG00000168702,4035,53353,False,False
LRP5,LRP6,0.2718526301082784,3.485009809096323,3.8886986295637502,0.5889516105920808,False,0.6996899999999999,WGD,True,False,ENSG00000162337,ENSG00000070018,4041,4040,False,False
LRP4,LRP6,0.6084394448340764,3.4948359992419338,3.3645890123637647,0.8442314148910194,False,0.317585,SSD,True,False,ENSG00000134569,ENSG00000070018,4038,4040,False,False
LDLR,LRP8,0.9031285548540636,4.4684910049677695,4.493589855427729,0.9640791322063038,False,0.4918600000000001,WGD,False,False,ENSG00000130164,ENSG00000157193,3949,7804,False,False
LRP8,VLDLR,0.5406295112460471,2.777656251951288,3.0251225961752777,0.8033458169813249,False,0.44756,WGD,False,False,ENSG00000157193,ENSG00000147852,7804,7436,False,False
ADAMTS7,ADAMTS12,0.4640639143991026,1.1475476363169053,0.8058319905087846,0.7556750019116935,False,0.433571,WGD,False,False,ENSG00000136378,ENSG00000151388,11173,81792,False,False
FOXN4,FOXN1,0.1571154135126425,0.13562429286658906,0.27475387027094583,0.4310602370731474,False,0.39265,SSD,False,False,ENSG00000139445,ENSG00000109101,121643,8456,False,False
TRIP6,LPP,0.006859326652486682,3.0649176058483376,2.6288948889293713,0.048312295549241185,True,0.5378149999999999,WGD,True,False,ENSG00000087077,ENSG00000145012,7205,4026,False,False
LIMD1,WTIP,0.3353413330976001,2.123821663042098,1.5326250164564998,0.6544912928160241,False,0.321006,SSD,False,False,ENSG00000144791,ENSG00000142279,8994,126374,False,False
HSP90B1,HSP90AA1,0.6434192008139827,9.616692703328576,9.582959541454905,0.8609227175305382,False,0.43462,SSD,True,False,ENSG00000166598,ENSG00000080824,7184,3320,False,False
HSP90AB1,HSP90AA1,3.865014170510733e-05,9.64631853253506,9.112303228583636,0.0005366763951266429,True,0.870166,WGD,True,True,ENSG00000096384,ENSG00000080824,3326,3320,True,False
SHOC2,LRRC40,0.7195505155451221,3.839019366634564,3.8008609083802565,0.9023231546925821,False,0.254296,SSD,False,False,ENSG00000108061,ENSG00000066557,8036,55631,False,False
LRRC1,LRRIQ4,0.1953241634489906,0.10459864777384856,0.1516850001616862,0.4833940861411073,False,0.215649,SSD,False,False,ENSG00000137269,ENSG00000188306,55227,344657,False,False
